label,quantile_0.025,quantile_0.975
Weighted-mean MO in tract superior longitudinal fasciculus (right),-0.29216549072619913,0.29662433551586753
Weighted-mean MD in tract acoustic radiation (right),-0.3383147061636088,0.36330301783657454
Weighted-mean OD in tract parahippocampal part of cingulum (left),-0.3584694003905771,0.36556048640129923
Weighted-mean ISOVF in tract medial lemniscus (right),-0.3446278030519454,0.3531419437608506
Weighted-mean ISOVF in tract uncinate fasciculus (right),-0.3374668221326505,0.34242144772102545
Weighted-mean ISOVF in tract uncinate fasciculus (left),-0.34830230590907535,0.34638577892027717
Weighted-mean MD in tract medial lemniscus (right),-0.3612047053075025,0.35483085029810757
Weighted-mean MO in tract middle cerebellar peduncle,-0.34361533790789683,0.3735197583125579
Weighted-mean ISOVF in tract medial lemniscus (left),-0.3672203589562288,0.35535669110028945
Weighted-mean OD in tract cingulate gyrus part of cingulum (right),-0.343677876227361,0.3589280186195526
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right),-0.3776796036174908,0.3743279000026467
Weighted-mean ISOVF in tract corticospinal tract (left),-0.38781344766204395,0.38879459152806656
Weighted-mean MD in tract medial lemniscus (left),-0.36532305100836826,0.35266369543457526
Weighted-mean OD in tract cingulate gyrus part of cingulum (left),-0.32468808802562893,0.32769074517905933
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),-0.35460834579260736,0.3682063664388112
Weighted-mean ISOVF in tract corticospinal tract (right),-0.3878044720748284,0.388234251224334
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),-0.3578716984341938,0.37097669982864756
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),-0.3690962022723901,0.37651454042385646
Weighted-mean MD in tract cingulate gyrus part of cingulum (left),-0.3713265791328225,0.37102345935106096
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),-0.3451839175039479,0.3576358656085201
Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),-0.37744826933406106,0.3846360410653372
Weighted-mean MD in tract cingulate gyrus part of cingulum (right),-0.3728138766481007,0.36908112698220424
Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),-0.3795243622857073,0.37530915861490144
Weighted-mean MD in tract parahippocampal part of cingulum (right),-0.3512610812493278,0.3653728552699578
Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),-0.3307808793896482,0.34437978914134
Weighted-mean ISOVF in tract middle cerebellar peduncle,-0.3382136458768787,0.3543800446180099
Weighted-mean MD in tract middle cerebellar peduncle,-0.3342325115256905,0.3501567976317297
Weighted-mean MD in tract parahippocampal part of cingulum (left),-0.34288635038914816,0.3867685767857127
Weighted-mean MO in tract superior thalamic radiation (left),-0.3479510655340016,0.35545145602251166
Weighted-mean ISOVF in tract superior thalamic radiation (right),-0.3961554840369728,0.3833198358101155
Weighted-mean ISOVF in tract posterior thalamic radiation (right),-0.34161986456939303,0.3487465454441935
Weighted-mean MD in tract corticospinal tract (left),-0.3848580122483621,0.39831322640186584
Weighted-mean MO in tract superior thalamic radiation (right),-0.35018457738533415,0.3488259270507319
Weighted-mean ISOVF in tract superior thalamic radiation (left),-0.3868957653171037,0.37299957313221427
Weighted-mean MD in tract uncinate fasciculus (left),-0.3963716202666727,0.36207670365538003
Weighted-mean ISOVF in tract anterior thalamic radiation (right),-0.37799618134286417,0.3883517701737557
Weighted-mean MD in tract corticospinal tract (right),-0.3900399686484526,0.3978803144718437
Weighted-mean MD in tract uncinate fasciculus (right),-0.3778914838637294,0.3639775128092219
Weighted-mean ISOVF in tract posterior thalamic radiation (left),-0.3313790455772792,0.3435627273555539
Weighted-mean ISOVF in tract anterior thalamic radiation (left),-0.38376897939990007,0.3849993677405538
Weighted-mean MD in tract inferior longitudinal fasciculus (right),-0.40703241400265106,0.4010433355207578
Weighted-mean MD in tract inferior longitudinal fasciculus (left),-0.3935248628918163,0.39575025129698144
Weighted-mean MD in tract forceps minor,-0.37168878285641016,0.36478025541119974
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),-0.40184736333155197,0.386705519544335
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),-0.38638459428851074,0.38953199374621017
Weighted-mean MD in tract superior longitudinal fasciculus (right),-0.38338629562846227,0.3857387098408552
Weighted-mean MD in tract posterior thalamic radiation (right),-0.37737572900995847,0.38783567344584036
Weighted-mean MD in tract superior longitudinal fasciculus (left),-0.3860113528299849,0.3897471951169925
Weighted-mean MD in tract posterior thalamic radiation (left),-0.3628672699278918,0.3976667162439604
Weighted-mean MD in tract superior thalamic radiation (right),-0.38198890258897783,0.3872758033181317
Weighted-mean MD in tract superior thalamic radiation (left),-0.39410724825942434,0.3844866900529224
Weighted-mean MD in tract anterior thalamic radiation (left),-0.39624608721623744,0.3851452941496322
Weighted-mean MD in tract anterior thalamic radiation (right),-0.3933465789240427,0.38956107765664366
