subset,sample_size,cca_type,i_bootstrap_repetition,corr_learn,corr_val
all,75,repeated_cv,54,0.0346728903235311,-0.2614610197408213
all,75,repeated_cv,55,0.4355372242387296,-0.1846250974853486
all,75,repeated_cv,56,0.0671068170289372,0.1275553961085256
all,75,repeated_cv,57,0.2199954208016679,-0.0179214417861963
all,75,repeated_cv,58,0.004087226305202,0.0486901888868478
all,75,repeated_cv,59,0.2463828477238288,-0.1670740135761104
all,75,repeated_cv,60,0.2784624131288664,0.0483392469979093
all,75,repeated_cv,61,0.1393632288665678,-0.1356208117809479
all,75,repeated_cv,62,0.2737259143586863,-0.0007889664232366
all,75,repeated_cv,63,0.0337944379770926,-0.0712849456469191
all,75,repeated_cv,64,0.0335999139130498,0.2705805673694936
all,75,repeated_cv,65,0.1795071708980111,0.1380153664231307
all,75,repeated_cv,66,0.4183502959097369,0.2120166115937274
all,75,repeated_cv,67,0.5803393324593005,-0.242908693657542
all,75,repeated_cv,68,0.0232645349847724,-0.0084485550054849
all,75,repeated_cv,69,0.2321913339778403,0.0703488196117331
all,75,repeated_cv,70,0.0545332914551779,-0.1640043074540775
all,75,repeated_cv,71,0.0204289085373261,-0.2047934706286585
all,75,repeated_cv,72,0.0860875002544074,-0.0956981898668789
all,75,repeated_cv,73,0.2121033429052408,-0.0572321827526446
all,75,repeated_cv,74,0.0492434644273894,-0.0612087843346667
all,75,repeated_cv,75,0.306981098962972,-0.064823730961364
all,75,repeated_cv,76,0.1346704927520012,0.0720681701363163
all,75,repeated_cv,77,0.4985880940241498,0.4472443158770329
all,75,repeated_cv,78,0.2305223781764391,0.013345334153525
all,75,repeated_cv,79,0.5386322141860767,0.1976304471747907
all,75,repeated_cv,80,0.7794483817341877,-0.0770707189582889
all,75,repeated_cv,81,0.0749530394372597,0.108121306324179
all,75,repeated_cv,82,0.2078518903891137,0.3137267042063683
all,75,repeated_cv,83,0.072195430174208,-0.066750001194606
all,75,repeated_cv,84,0.2249827710729446,-0.063205154914635
all,75,repeated_cv,85,0.3769520510463136,0.2191151000796471
all,75,repeated_cv,86,0.1928182294541893,-0.2743216639077331
all,75,repeated_cv,87,0.0413995595714982,0.1773767776868815
all,75,repeated_cv,88,0.5758164995220181,0.1135511010848178
all,75,repeated_cv,89,0.1140896638636874,0.150100570071346
all,75,repeated_cv,90,0.048357627174504,0.5468003322793873
all,75,repeated_cv,91,0.1770713265231771,0.1466909914275194
all,75,repeated_cv,92,0.0600125129696904,-0.5387076492143117
all,75,repeated_cv,93,0.558621977779878,0.1015069645008821
all,75,repeated_cv,94,0.0982779083572538,0.067408676945194
all,75,repeated_cv,95,0.3953131753995291,0.0094863491495367
all,75,repeated_cv,96,0.0032110057456462,0.1037758396199399
all,75,repeated_cv,97,0.6285641864650984,-0.0552124906899
all,75,repeated_cv,98,0.7544480543964154,0.5872735519615979
all,75,repeated_cv,99,0.0908921879575652,0.1491969575725025
all,75,repeated_cv,100,0.1116564114064259,-0.0913725695820499
all,93,repeated_cv,36,0.7389519323107567,0.1352637804932985
all,93,repeated_cv,8,0.6948876162309356,0.1689254626607133
all,93,repeated_cv,31,0.714546467559551,-0.034178101685264
all,93,repeated_cv,92,0.864476032249458,0.0958076846962565
all,93,repeated_cv,43,0.8317028719451174,0.1464982524609888
all,93,repeated_cv,6,0.5285140681430978,0.1965399886644276
all,93,repeated_cv,1,0.7595350069825053,0.1040438960218508
all,93,repeated_cv,38,0.707833522183682,0.1323141118003339
all,93,repeated_cv,95,0.7388270213264767,0.2566828965037753
all,93,repeated_cv,44,0.5491043174254577,-0.1513378018298138
all,93,repeated_cv,71,0.5903040085267852,-0.1197055685959423
all,93,repeated_cv,76,0.8093219967052783,0.0180202307245647
all,93,repeated_cv,78,0.8047965532410193,0.0897094034989081
all,93,repeated_cv,12,0.7202626752568442,0.0283514959920099
all,93,repeated_cv,69,0.77675349309195,-0.0587213692059928
all,93,repeated_cv,15,0.5898213308142755,-0.0455220815942258
all,93,repeated_cv,67,0.743982735856973,0.1742598825799259
all,93,repeated_cv,60,0.7568257112856531,0.0056840578811974
all,93,repeated_cv,29,0.7085373518994733,0.0765814619945115
all,93,repeated_cv,55,0.8863335946091986,0.1958454299483221
all,93,repeated_cv,84,0.6938486456390576,0.0755418430463032
all,93,repeated_cv,52,0.7017448303734506,0.0426201721473171
all,93,repeated_cv,83,0.6116266191678852,0.1508875627603711
all,93,repeated_cv,20,0.7826190488852989,0.0555637237527977
all,93,repeated_cv,27,0.8197345890738785,-0.0044161022716991
all,93,repeated_cv,79,0.5579995035356617,0.0169200529847413
all,93,repeated_cv,77,0.7912879683728944,0.1858227260581086
all,93,repeated_cv,70,0.7019993372438051,0.2066452971477199
all,93,repeated_cv,39,0.6982063540341679,0.1416347184480777
all,93,repeated_cv,94,0.7730176180039541,0.2508253797206727
all,93,repeated_cv,45,0.8093908327019204,-0.0541076554641585
all,93,repeated_cv,93,0.8287953418299354,0.2311933785978497
all,93,repeated_cv,42,0.4406614674995945,-0.0770454170341741
all,93,repeated_cv,7,0.4406428106906768,-0.0135328702657704
all,93,repeated_cv,9,0.5907842646567087,-0.3004941046327329
all,93,repeated_cv,30,0.5596890814801929,0.1248376115985601
all,93,repeated_cv,37,0.6875355103109029,0.1149131808829277
all,93,repeated_cv,26,0.8028143349983949,-0.1067865492515505
all,93,repeated_cv,21,0.7720650234928139,-0.0279844906515096
all,93,repeated_cv,53,0.6579996750009354,0.3632844640652728
all,93,repeated_cv,82,0.6096463125651264,0.0735009724671673
all,93,repeated_cv,28,0.6816185678475752,0.051256003559267
all,93,repeated_cv,54,0.785155442729528,0.0615531669025677
all,93,repeated_cv,85,0.7604220641617814,0.1113063395012927
all,93,repeated_cv,61,0.6278087441266202,0.0931287177092927
all,93,repeated_cv,66,0.7264456482179888,0.083035273757045
all,93,repeated_cv,68,0.7716238446312351,-0.1676012237178801
all,93,repeated_cv,14,0.6877560350789107,0.2849624074542025
all,93,repeated_cv,13,0.6875507535663887,0.0662384610697783
all,93,repeated_cv,22,0.7138318824054284,-0.061710420275211
all,93,repeated_cv,25,0.7325280535158014,0.0224654171024174
all,93,repeated_cv,59,0.6155615798990679,0.037852493756235
all,93,repeated_cv,88,0.7617371782626039,0.0433548519947564
all,93,repeated_cv,57,0.6567356084195493,0.0585726927574534
all,93,repeated_cv,86,0.6586274566284911,-0.1163922202637904
all,93,repeated_cv,50,0.7183083575775844,0.0229187621523265
all,93,repeated_cv,81,0.4446440654961179,-0.0901656170508717
all,93,repeated_cv,65,0.6999136019537879,-0.1361509288492468
all,93,repeated_cv,19,0.7356414191106238,-0.0341739139394424
all,93,repeated_cv,62,0.540783634338565,-0.0308013488519977
all,93,repeated_cv,10,0.7152303716553123,-0.0214409976378833
all,93,repeated_cv,17,0.7827032096511428,-0.0044979751197999
all,93,repeated_cv,73,0.7871749443243048,-0.0054992797716751
all,93,repeated_cv,74,0.7286181464479671,-0.2723713612794094
all,93,repeated_cv,90,0.8622125337922286,-0.1521733363840657
all,93,repeated_cv,41,0.7896807243415951,0.090659985124329
all,93,repeated_cv,4,0.848602138661156,0.1037925468693821
all,93,repeated_cv,3,0.6286367732241653,0.1010887159385229
all,93,repeated_cv,97,0.6722332289209838,-0.1061295723614734
all,93,repeated_cv,46,0.3345704846879764,-0.1356758686201525
all,93,repeated_cv,34,0.7964848992885794,0.1050847570552802
all,93,repeated_cv,99,0.6046585767997139,0.0266603230367126
all,93,repeated_cv,48,0.7389523881381286,0.0209845485958857
all,93,repeated_cv,33,0.7690949650190859,-0.0872113396796637
all,93,repeated_cv,16,0.6621957661296638,-0.0432156732324751
all,93,repeated_cv,11,0.6235094014033957,-0.0455283577401912
all,93,repeated_cv,63,0.6347774775681905,0.2281797847618334
all,93,repeated_cv,64,0.8138327140456822,0.0920498722769345
all,93,repeated_cv,18,0.7703697418126803,0.2410783970809533
all,93,repeated_cv,51,0.7243273592240402,-0.0254825982319284
all,93,repeated_cv,80,0.8139528750197464,0.2932735567053339
all,93,repeated_cv,56,0.5459455057224742,-0.0013964828354263
all,93,repeated_cv,87,0.7818840512884961,0.216896639301197
all,93,repeated_cv,24,0.6625745321360119,0.0327143270316705
all,93,repeated_cv,58,0.6867163316930704,-0.1048366882179738
all,93,repeated_cv,89,0.6927957746727615,-0.0221691436300076
all,93,repeated_cv,23,0.6523114294108678,0.0701030485628855
all,93,repeated_cv,100,0.671493573940789,0.0399693459069108
all,93,repeated_cv,32,0.7536218130324968,0.1736190582122896
all,93,repeated_cv,35,0.7679261957101902,0.1476102338486171
all,93,repeated_cv,98,0.7662673321800464,-0.0392763495626808
all,93,repeated_cv,49,0.7306298315102022,0.3667476075040723
all,93,repeated_cv,2,0.6394875369308333,0.0540076183607884
all,93,repeated_cv,96,0.6658996833366628,0.1112169789166122
all,93,repeated_cv,47,0.8914834377176941,-0.0466910219130655
all,93,repeated_cv,91,0.513296196143826,0.0821953159947879
all,93,repeated_cv,40,0.7963243001280442,0.0914327723851866
all,93,repeated_cv,5,0.7962134569391741,-0.0614640363575773
all,93,repeated_cv,75,0.5684243214091058,0.0985901919470904
all,93,repeated_cv,72,0.6397120274011279,-0.1616071661074487
all,114,repeated_cv,78,0.65876462100306,-0.0141669495647289
all,114,repeated_cv,76,0.7828662043463932,-0.0222742009525321
all,114,repeated_cv,4,0.8353172655139969,-0.0122541388167095
all,114,repeated_cv,71,0.8552631764489997,0.0443738305057226
all,114,repeated_cv,3,0.8684254187853631,-0.0133363803834201
all,114,repeated_cv,38,0.7673528272945274,0.1160301004544497
all,114,repeated_cv,44,0.9012121296377053,0.0949684407134541
all,114,repeated_cv,95,0.7838707543643564,0.0359607855631756
all,114,repeated_cv,43,0.7361933942975278,-0.0420032172229665
all,114,repeated_cv,92,0.827183925451932,0.0465827830871776
all,114,repeated_cv,31,0.8153873709676533,0.1547535114513487
all,114,repeated_cv,36,0.7587579870523897,0.1025201305950016
all,114,repeated_cv,27,0.8447986551807121,-0.0484970729373434
all,114,repeated_cv,20,0.8146076776906719,-0.0110839176706368
all,114,repeated_cv,83,0.7722054982398121,0.0752381321900745
all,114,repeated_cv,52,0.7162808198713839,0.0285437622461948
all,114,repeated_cv,29,0.7652410739588458,0.0393819432849271
all,114,repeated_cv,84,0.8099790106524387,-0.0269238158716823
all,114,repeated_cv,55,0.8437004609292424,0.0451833332193092
all,114,repeated_cv,60,0.8909959973069121,0.0123633280357791
all,114,repeated_cv,67,0.7940114080774552,0.1942978560369899
all,114,repeated_cv,69,0.7938889488322678,0.0200776313278792
all,114,repeated_cv,15,0.7283811474278923,-0.0344926472075648
all,114,repeated_cv,12,0.819462597414401,-0.0175363675744532
all,114,repeated_cv,37,0.7996135261863575,0.0278649798232986
all,114,repeated_cv,30,0.7770469463427161,0.0152603554853603
all,114,repeated_cv,42,0.8806498513997827,0.1915644483612495
all,114,repeated_cv,93,0.8911946149295316,0.0209341605458672
all,114,repeated_cv,39,0.8279833304798783,0.021696358397562
all,114,repeated_cv,45,0.8419428532122124,-0.0434895988491204
all,114,repeated_cv,94,0.6356186822062477,0.1076456083377173
all,114,repeated_cv,70,0.8442777460536468,0.0077485355665183
all,114,repeated_cv,2,0.7721419220906927,0.2006482248642691
all,114,repeated_cv,77,0.5903829180581188,0.0269924135883254
all,114,repeated_cv,5,0.8667675498195351,-0.0238356970788091
all,114,repeated_cv,79,0.9191034873309374,0.0782110783796197
all,114,repeated_cv,13,0.6933597872093049,-0.0064269078067167
all,114,repeated_cv,68,0.8275237260516319,0.1082703739278712
all,114,repeated_cv,14,0.8966306937560109,0.0944653208732213
all,114,repeated_cv,66,0.8486846083624475,0.0813224973978028
all,114,repeated_cv,61,0.8840619829005063,-0.0273596055864748
all,114,repeated_cv,28,0.8333446912160714,-0.0331531822117622
all,114,repeated_cv,85,0.8371131744320728,-0.0297836851137253
