label,quantile_0.025,quantile_0.975
Weighted-mean MD in tract cingulate gyrus part of cingulum (left),-0.3487346781026316,0.3669839699595732
Weighted-mean MD in tract cingulate gyrus part of cingulum (right),-0.3533631849694822,0.3699474985290907
Weighted-mean ISOVF in tract posterior thalamic radiation (right),-0.34066418987783725,0.37161742991575925
Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),-0.3256401600420549,0.35225696887845187
Weighted-mean ISOVF in tract superior thalamic radiation (left),-0.3566552318054217,0.3771565599242461
Weighted-mean ISOVF in tract superior thalamic radiation (right),-0.359968556453412,0.38075291383525245
Weighted-mean ISOVF in tract anterior thalamic radiation (right),-0.3515550744034993,0.3672745457955055
Weighted-mean MD in tract parahippocampal part of cingulum (left),-0.36096735449918,0.36252655960553687
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),-0.3339793194495906,0.348209179538398
Weighted-mean MD in tract parahippocampal part of cingulum (right),-0.374312299344382,0.36629190580000165
Weighted-mean ISOVF in tract posterior thalamic radiation (left),-0.3416523761472635,0.3718634819158152
Weighted-mean ISOVF in tract anterior thalamic radiation (left),-0.35448535001690146,0.3793826439940398
Weighted-mean MO in tract superior thalamic radiation (left),-0.3757525759411471,0.32320836384283824
Weighted-mean MD in tract uncinate fasciculus (left),-0.4065218901170481,0.39686325896623775
Weighted-mean MO in tract superior thalamic radiation (right),-0.37969935516930314,0.3188527165339987
Weighted-mean MD in tract uncinate fasciculus (right),-0.36999499562477134,0.39985527918589514
Weighted-mean MD in tract forceps minor,-0.3597522259990388,0.3788914816326944
Weighted-mean MD in tract inferior longitudinal fasciculus (left),-0.3820843853432972,0.4149152366562459
Weighted-mean MD in tract inferior longitudinal fasciculus (right),-0.38255463809614093,0.4135461095338981
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),-0.3899800861934535,0.41275964121961717
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),-0.38186978538649563,0.4188117906265276
Weighted-mean MD in tract posterior thalamic radiation (right),-0.3540064312524276,0.3862000369089206
Weighted-mean MD in tract posterior thalamic radiation (left),-0.350976961100825,0.38817222711251026
Weighted-mean MD in tract superior longitudinal fasciculus (right),-0.3782792393500036,0.4217700521069776
Weighted-mean MD in tract superior longitudinal fasciculus (left),-0.38851321154979424,0.4242889850909891
Weighted-mean MD in tract superior thalamic radiation (right),-0.360116887909256,0.40091481201368145
Weighted-mean MD in tract superior thalamic radiation (left),-0.3658987951743549,0.39491673693772655
Weighted-mean MD in tract anterior thalamic radiation (right),-0.38611069765869105,0.39674536630166235
Weighted-mean MD in tract anterior thalamic radiation (left),-0.3957339676910757,0.38449621622463503
