i_bootstrap_repetition,label,loading
30,Weighted-mean FA in tract anterior thalamic radiation (left),0.3783963760328126
31,Weighted-mean FA in tract anterior thalamic radiation (left),0.4215818642157823
32,Weighted-mean FA in tract anterior thalamic radiation (left),0.3442511727417227
33,Weighted-mean FA in tract anterior thalamic radiation (left),0.4665184220332095
34,Weighted-mean FA in tract anterior thalamic radiation (left),0.3176836720247045
35,Weighted-mean FA in tract anterior thalamic radiation (left),0.4058826275658836
36,Weighted-mean FA in tract anterior thalamic radiation (left),0.467686638324082
37,Weighted-mean FA in tract anterior thalamic radiation (left),0.3808375057291854
38,Weighted-mean FA in tract anterior thalamic radiation (left),0.3623834252545354
39,Weighted-mean FA in tract anterior thalamic radiation (left),0.4558220691680418
40,Weighted-mean FA in tract anterior thalamic radiation (left),0.502831576128658
41,Weighted-mean FA in tract anterior thalamic radiation (left),0.3767805304216747
42,Weighted-mean FA in tract anterior thalamic radiation (left),0.4196372523863448
43,Weighted-mean FA in tract anterior thalamic radiation (left),0.4466148257315226
44,Weighted-mean FA in tract anterior thalamic radiation (left),0.4145185984087831
45,Weighted-mean FA in tract anterior thalamic radiation (left),0.3609952641527462
46,Weighted-mean FA in tract anterior thalamic radiation (left),0.462548747589552
47,Weighted-mean FA in tract anterior thalamic radiation (left),0.4692281911320581
48,Weighted-mean FA in tract anterior thalamic radiation (left),0.4068086723751458
49,Weighted-mean FA in tract anterior thalamic radiation (left),0.3774502459353857
50,Weighted-mean FA in tract anterior thalamic radiation (left),0.4209559726640396
51,Weighted-mean FA in tract anterior thalamic radiation (left),0.4410472021130829
52,Weighted-mean FA in tract anterior thalamic radiation (left),0.329844193833801
53,Weighted-mean FA in tract anterior thalamic radiation (left),0.3769868279983279
54,Weighted-mean FA in tract anterior thalamic radiation (left),0.3909016905939375
55,Weighted-mean FA in tract anterior thalamic radiation (left),0.3818199154535514
56,Weighted-mean FA in tract anterior thalamic radiation (left),0.4125777752871111
57,Weighted-mean FA in tract anterior thalamic radiation (left),0.3832009120762991
58,Weighted-mean FA in tract anterior thalamic radiation (left),0.4135038142075752
59,Weighted-mean FA in tract anterior thalamic radiation (left),0.3634000979355122
60,Weighted-mean FA in tract anterior thalamic radiation (left),0.4829966161814789
61,Weighted-mean FA in tract anterior thalamic radiation (left),0.39624323780615
