label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077,2555,3142,3865
[Numeric memory] Time last key touched (std16),-0.06078737876089662,-0.022502238788242264,-0.03917517649736903,-0.021888048660424157,-0.05628697045495912,-0.07078876118277222,-0.11837049969469582,-0.10678120084796269,-0.0723360623610106,-0.17080396264838707,-0.194233388835353,-0.23757623914524753,-0.24723392847020798,-0.27910069047781855,-0.2585587767098188,-0.2815502481007487,-0.2984653169436147,-0.31013763843357794,-0.32525492627779634,-0.31614203868898394,-0.3248215917336843,-0.3265942038082717
[Reaction time] Duration to first press of snap-button in each round (std12),0.013670379873347098,-0.0639435366446131,-0.033507375321868274,-0.034966276717996646,-0.08087271747781481,-0.05043629831124989,-0.10546649186227121,-0.08328980982584866,-0.11309676362236204,-0.16958710723365575,-0.17853084542849124,-0.17516214922973516,-0.2259821303779928,-0.22037938024545517,-0.24789562311040814,-0.2553986421622695,-0.2628430437981794,-0.269966900784257,-0.26882528762391367,-0.27369093646779896,-0.2728792959840842,-0.2763033648517852
[Prospective memory] Number of attempts,-0.006274177065970679,-0.004816094220197192,-0.09923608905687441,0.022193181322848404,0.011056294721162836,-0.07719336206065883,-0.07031540001863155,-0.10260995516922346,-0.1255868055174696,-0.12798423540978546,-0.15893417951766792,-0.1786812569482106,-0.1809674040906545,-0.2482618394079598,-0.19948460022036227,-0.2333201060624507,-0.2517058799461764,-0.24478412076436196,-0.26282128098044905,-0.254055485548747,-0.25250743388660146,-0.25570897708857415
[Matrix pattern completion] Duration spent answering each puzzle (mean15),-0.018029755696251048,-0.02862230774200983,0.0069329627645538456,-0.05934558710464373,-0.06080547703035172,-0.1173698897401428,-0.10418971536008896,-0.13322038367883915,-0.1020088572706834,-0.17932604234488012,-0.14078416751493905,-0.16958546874397493,-0.1878422932931176,-0.23667591417132422,-0.2266448141353205,-0.2410357754005717,-0.24014815453287938,-0.2438191353883545,-0.24809232605992423,-0.24521412234592183,-0.25268400365320337,-0.25540469529574833
[Pairs matching] Time to complete round (std3),0.008064664469436211,0.013169305898122543,-0.010086282798437717,0.006468220040091228,-0.02962010974197528,-0.07778332628467118,-0.07046286809074637,-0.10554347576866434,-0.03535627974261637,-0.11902621610063163,-0.14336994680614842,-0.16497951307722192,-0.17255680518545652,-0.19015012873876525,-0.172892683854542,-0.18435455930005895,-0.17878094663553745,-0.1856798156982517,-0.19651054783275546,-0.18580287577507146,-0.1960633101277644,-0.191704262686701
[Trail making] Duration to complete alphanumeric path (trail #2),0.0349799278439804,-0.002163038237708428,-0.028187660114454297,-0.018079501558236403,0.0038586347223870192,-0.07544377000413921,-0.02938272641704739,-0.03830310441281301,-0.08957794186024287,-0.12087054317480149,-0.11289857509388022,-0.17962289034798132,-0.15372613001608978,-0.1521218034775071,-0.16298762999652183,-0.19511959357669578,-0.1831599736055209,-0.1894824350576183,-0.18762613135567935,-0.1819731572098085,-0.18442014415821528,-0.17949827184082984
[Pairs matching] Time to complete round (mean3),-0.049891836207673415,0.041713748390432,0.0028834413143683196,-0.016454384105123655,-0.03978465742508335,-0.07566656688666286,-0.055913933460226044,-0.08791288839634984,-0.04029771480770401,-0.10160811435680481,-0.1339523155829947,-0.15031501940095965,-0.16472564069753054,-0.17204962408765617,-0.14685268658148165,-0.1458925851813451,-0.15281831095285806,-0.16231850823612037,-0.1810764625495915,-0.15886524663142465,-0.1694988881063903,-0.16737019182073617
[Trail making] Total errors traversing numeric path (trail #1),0.0066199543041553875,-0.03205392654224832,-0.037988103873383076,-0.031247881446291616,-0.0790293408417497,-0.05439071317823775,-0.028593495254256487,-0.03750762989855454,-0.07981974720901032,-0.07174225685318585,-0.09707445580723169,-0.12053773541347125,-0.11691260459816771,-0.16050553935732978,-0.13289774531015658,-0.16459161006342998,-0.1431986858711807,-0.14912567504642477,-0.15332455650338034,-0.15706835392901133,-0.15264141703632872,-0.15686589098755532
[Pairs matching] Number of incorrect matches in round (mean3),0.027790482166713107,0.047657314228995495,-0.0072252100216635496,-0.003992803314986027,-0.0469605522228823,-0.05410198361812886,-0.06074902447052621,-0.07520975565815778,-0.028074103828996257,-0.09709485110440524,-0.10958650576072466,-0.11768333551358606,-0.12581784923433229,-0.13294034765641544,-0.12563442569023464,-0.11705913185897449,-0.11537195036356607,-0.1295110756427028,-0.1348526465277995,-0.12352685206373691,-0.1294524096208902,-0.13157755128069915
[Matrix pattern completion] Duration spent answering each puzzle (std15),-0.010097934004716464,-0.001349672466149874,0.0036502236723072665,-0.017351168515331205,-0.0461648961229646,-0.07143165438826742,-0.04886104190837533,-0.06643374818974102,-0.04329856726952384,-0.09418653784909745,-0.03613863073130708,-0.05232892042851011,-0.06621877758500248,-0.10599319568869309,-0.08490226312841412,-0.09954023588489645,-0.09536018422592404,-0.09942307578349853,-0.09945640402662975,-0.09621862189168535,-0.10322320949090807,-0.10526394866697077
