label,quantile_0.025,quantile_0.975
Weighted-mean ISOVF in tract middle cerebellar peduncle,-0.3485428605465376,0.3658469399099251
Weighted-mean ISOVF in tract corticospinal tract (right),-0.36099344501882047,0.36043704050563735
Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),-0.34072502055298576,0.3571450695070311
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),-0.3850932674577232,0.3753196389145369
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),-0.36608341261118943,0.38097118917542244
Weighted-mean MD in tract middle cerebellar peduncle,-0.33983275272652474,0.37736675533541303
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),-0.3522850831804332,0.3524600066589499
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),-0.3708231291488025,0.36939031301450126
Weighted-mean MD in tract cingulate gyrus part of cingulum (left),-0.38229702459064024,0.3666342980009416
Weighted-mean MD in tract cingulate gyrus part of cingulum (right),-0.3731897669954793,0.3738204246669806
Weighted-mean MD in tract parahippocampal part of cingulum (right),-0.3593188162622597,0.3792629742045532
Weighted-mean MD in tract parahippocampal part of cingulum (left),-0.35441331190895875,0.37480107739997104
Weighted-mean MO in tract superior thalamic radiation (right),-0.3209189039514506,0.3540823367917319
Weighted-mean MO in tract superior thalamic radiation (left),-0.3346532297074487,0.356918317933734
Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),-0.3787774164934421,0.3514864181903368
Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),-0.37192100881277185,0.350630568725645
Weighted-mean MD in tract corticospinal tract (left),-0.38489930755673124,0.376979459823099
Weighted-mean ISOVF in tract posterior thalamic radiation (right),-0.3377171528120638,0.3839001547551794
Weighted-mean ISOVF in tract superior thalamic radiation (right),-0.386964815023461,0.38500180475617996
Weighted-mean ISOVF in tract anterior thalamic radiation (right),-0.36364370740102414,0.36041579352186986
Weighted-mean MD in tract corticospinal tract (right),-0.38027047088059734,0.3699666916811235
Weighted-mean ISOVF in tract superior thalamic radiation (left),-0.3783022986663627,0.384557938200642
Weighted-mean ISOVF in tract anterior thalamic radiation (left),-0.35418484437816583,0.358282556492445
Weighted-mean ISOVF in tract posterior thalamic radiation (left),-0.36100446253749774,0.3918032866701106
Weighted-mean MD in tract uncinate fasciculus (left),-0.39376261114374256,0.3757301121978825
Weighted-mean MD in tract uncinate fasciculus (right),-0.3992364629572338,0.37050438583335904
Weighted-mean MD in tract inferior longitudinal fasciculus (left),-0.4093951859131726,0.41403083904690385
Weighted-mean MD in tract forceps minor,-0.3836060251797408,0.36830129641591963
Weighted-mean MD in tract inferior longitudinal fasciculus (right),-0.4141665192178121,0.4037285007775734
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),-0.41599515077309734,0.41302839564099786
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),-0.4298953255388688,0.413653637211943
Weighted-mean MD in tract posterior thalamic radiation (right),-0.38187515041752923,0.4076780042079004
Weighted-mean MD in tract superior longitudinal fasciculus (right),-0.4001099198461667,0.41190622483154155
Weighted-mean MD in tract posterior thalamic radiation (left),-0.3873233817401888,0.42318718610913775
Weighted-mean MD in tract superior longitudinal fasciculus (left),-0.41047059410948955,0.4133854254408487
Weighted-mean MD in tract superior thalamic radiation (right),-0.40271047943012567,0.4072233020787937
Weighted-mean MD in tract superior thalamic radiation (left),-0.4050032937729983,0.39841702838171816
Weighted-mean MD in tract anterior thalamic radiation (right),-0.4116055203472363,0.4126626261524861
Weighted-mean MD in tract anterior thalamic radiation (left),-0.4237753961052059,0.40864671806108066
